instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,daylight_hours
8050,2011-12-07,Winter,0,12,1,0,3,1,Mist,0.46,0.4545,1.0,0.2537,4,9,13,9.5375
8051,2011-12-07,Winter,0,12,2,0,3,1,Light Snow,0.46,0.4545,1.0,0.2239,2,4,6,9.5375
8052,2011-12-07,Winter,0,12,3,0,3,1,Light Snow,0.46,0.4545,1.0,0.2239,0,3,3,9.5375
8053,2011-12-07,Winter,0,12,4,0,3,1,Light Snow,0.46,0.4545,1.0,0.1642,0,1,1,9.5375
8054,2011-12-07,Winter,0,12,5,0,3,1,Light Snow,0.46,0.4545,1.0,0.1642,0,3,3,9.5375
8055,2011-12-07,Winter,0,12,6,0,3,1,Light Snow,0.48,0.4697,1.0,0.4179,0,18,18,9.5375
8056,2011-12-07,Winter,0,12,7,0,3,1,Light Snow,0.44,0.4394,1.0,0.1045,3,43,46,9.5375
8057,2011-12-07,Winter,0,12,8,0,3,1,Light Snow,0.44,0.4394,1.0,0.0,6,80,86,9.5375
8058,2011-12-07,Winter,0,12,9,0,3,1,Light Snow,0.44,0.4394,1.0,0.2537,0,64,64,9.5375
8059,2011-12-07,Winter,0,12,10,0,3,1,Light Snow,0.44,0.4394,1.0,0.0896,1,32,33,9.5375
8060,2011-12-07,Winter,0,12,11,0,3,1,Light Snow,0.44,0.4394,1.0,0.0896,3,47,50,9.5375
8061,2011-12-07,Winter,0,12,12,0,3,1,Light Snow,0.44,0.4394,1.0,0.1343,4,29,33,9.5375
8062,2011-12-07,Winter,0,12,13,0,3,1,Light Snow,0.44,0.4394,1.0,0.194,5,28,33,9.5375
8063,2011-12-07,Winter,0,12,14,0,3,1,Light Snow,0.44,0.4394,1.0,0.194,1,24,25,9.5375
8064,2011-12-07,Winter,0,12,15,0,3,1,Light Snow,0.42,0.4242,0.94,0.2239,5,25,30,9.5375
8065,2011-12-07,Winter,0,12,16,0,3,1,Light Snow,0.42,0.4242,0.94,0.194,3,28,31,9.5375
8066,2011-12-07,Winter,0,12,17,0,3,1,Light Snow,0.4,0.4091,1.0,0.3284,4,48,52,9.5375
8067,2011-12-07,Winter,0,12,18,0,3,1,Light Snow,0.4,0.4091,0.94,0.2985,3,48,51,9.5375
8068,2011-12-07,Winter,0,12,19,0,3,1,Light Snow,0.34,0.2879,0.87,0.6418,2,31,33,9.5375
8069,2011-12-07,Winter,0,12,20,0,3,1,Light Snow,0.34,0.2879,0.87,0.6418,1,25,26,9.5375
8070,2011-12-07,Winter,0,12,21,0,3,1,Light Snow,0.3,0.2576,0.87,0.5224,0,6,6,9.5375
8071,2011-12-07,Winter,0,12,22,0,3,1,Light Snow,0.24,0.197,0.93,0.4478,0,13,13,9.5375
8072,2011-12-07,Winter,0,12,23,0,3,1,Clear,0.24,0.2121,0.93,0.3881,0,16,16,9.5375
8073,2011-12-08,Winter,0,12,0,0,4,1,Mist,0.26,0.2273,0.87,0.2985,0,21,21,9.523333333333333
8074,2011-12-08,Winter,0,12,1,0,4,1,Clear,0.26,0.2273,0.81,0.3582,1,6,7,9.523333333333333
8075,2011-12-08,Winter,0,12,2,0,4,1,Clear,0.28,0.2727,0.65,0.2239,0,4,4,9.523333333333333
8076,2011-12-08,Winter,0,12,3,0,4,1,Clear,0.26,0.2273,0.6,0.2985,0,1,1,9.523333333333333
8077,2011-12-08,Winter,0,12,4,0,4,1,Mist,0.24,0.197,0.6,0.4627,0,2,2,9.523333333333333
8078,2011-12-08,Winter,0,12,5,0,4,1,Clear,0.22,0.2121,0.64,0.2239,0,12,12,9.523333333333333
8079,2011-12-08,Winter,0,12,6,0,4,1,Clear,0.22,0.2121,0.55,0.2836,0,71,71,9.523333333333333
8080,2011-12-08,Winter,0,12,7,0,4,1,Clear,0.22,0.2121,0.6,0.2239,11,233,244,9.523333333333333
8081,2011-12-08,Winter,0,12,8,0,4,1,Clear,0.22,0.2121,0.55,0.2836,11,418,429,9.523333333333333
8082,2011-12-08,Winter,0,12,9,0,4,1,Clear,0.24,0.2121,0.52,0.3881,7,218,225,9.523333333333333
8083,2011-12-08,Winter,0,12,10,0,4,1,Clear,0.26,0.2273,0.52,0.3284,1,109,110,9.523333333333333
8084,2011-12-08,Winter,0,12,11,0,4,1,Clear,0.28,0.2727,0.52,0.2537,6,100,106,9.523333333333333
8085,2011-12-08,Winter,0,12,12,0,4,1,Clear,0.28,0.2576,0.52,0.3284,8,148,156,9.523333333333333
8086,2011-12-08,Winter,0,12,13,0,4,1,Clear,0.3,0.2727,0.49,0.3582,9,115,124,9.523333333333333
8087,2011-12-08,Winter,0,12,14,0,4,1,Clear,0.32,0.303,0.45,0.2537,16,121,137,9.523333333333333
8088,2011-12-08,Winter,0,12,15,0,4,1,Clear,0.32,0.3333,0.45,0.1343,19,98,117,9.523333333333333
8089,2011-12-08,Winter,0,12,16,0,4,1,Clear,0.32,0.3182,0.45,0.194,7,201,208,9.523333333333333
8090,2011-12-08,Winter,0,12,17,0,4,1,Clear,0.3,0.3182,0.49,0.1045,10,321,331,9.523333333333333
8091,2011-12-08,Winter,0,12,18,0,4,1,Clear,0.28,0.2727,0.52,0.2239,12,306,318,9.523333333333333
8092,2011-12-08,Winter,0,12,19,0,4,1,Clear,0.26,0.2727,0.56,0.1045,12,220,232,9.523333333333333
8093,2011-12-08,Winter,0,12,20,0,4,1,Clear,0.26,0.2727,0.6,0.1045,5,170,175,9.523333333333333
8094,2011-12-08,Winter,0,12,21,0,4,1,Clear,0.28,0.303,0.61,0.0896,4,135,139,9.523333333333333
8095,2011-12-08,Winter,0,12,22,0,4,1,Clear,0.26,0.2727,0.65,0.1343,8,84,92,9.523333333333333
8096,2011-12-08,Winter,0,12,23,0,4,1,Clear,0.24,0.2576,0.7,0.1045,3,58,61,9.523333333333333
8097,2011-12-09,Winter,0,12,0,0,5,1,Clear,0.24,0.2879,0.65,0.0,8,26,34,9.510277777777778
8098,2011-12-09,Winter,0,12,1,0,5,1,Clear,0.24,0.2879,0.65,0.0,2,12,14,9.510277777777778
8099,2011-12-09,Winter,0,12,2,0,5,1,Clear,0.24,0.2879,0.7,0.0,2,10,12,9.510277777777778
8100,2011-12-09,Winter,0,12,3,0,5,1,Clear,0.22,0.2727,0.8,0.0,1,5,6,9.510277777777778
8101,2011-12-09,Winter,0,12,4,0,5,1,Clear,0.22,0.2727,0.8,0.0,1,1,2,9.510277777777778
8102,2011-12-09,Winter,0,12,5,0,5,1,Clear,0.22,0.2727,0.8,0.0,0,20,20,9.510277777777778
8103,2011-12-09,Winter,0,12,6,0,5,1,Clear,0.22,0.2576,0.8,0.0896,1,62,63,9.510277777777778
8104,2011-12-09,Winter,0,12,7,0,5,1,Clear,0.22,0.2576,0.75,0.0896,4,195,199,9.510277777777778
8105,2011-12-09,Winter,0,12,8,0,5,1,Clear,0.24,0.2879,0.81,0.0,7,378,385,9.510277777777778
8106,2011-12-09,Winter,0,12,9,0,5,1,Clear,0.26,0.2879,0.81,0.0896,8,256,264,9.510277777777778
8107,2011-12-09,Winter,0,12,10,0,5,1,Mist,0.3,0.303,0.7,0.1642,11,115,126,9.510277777777778
8108,2011-12-09,Winter,0,12,11,0,5,1,Clear,0.32,0.303,0.7,0.2537,15,121,136,9.510277777777778
8109,2011-12-09,Winter,0,12,12,0,5,1,Clear,0.36,0.3333,0.57,0.2985,27,146,173,9.510277777777778
8110,2011-12-09,Winter,0,12,13,0,5,1,Clear,0.38,0.3939,0.5,0.194,27,141,168,9.510277777777778
8111,2011-12-09,Winter,0,12,14,0,5,1,Clear,0.38,0.3939,0.46,0.2836,24,163,187,9.510277777777778
8112,2011-12-09,Winter,0,12,15,0,5,1,Clear,0.38,0.3939,0.46,0.2836,29,160,189,9.510277777777778
8113,2011-12-09,Winter,0,12,16,0,5,1,Clear,0.36,0.3485,0.62,0.1343,24,226,250,9.510277777777778
8114,2011-12-09,Winter,0,12,17,0,5,1,Clear,0.34,0.3485,0.66,0.1045,10,352,362,9.510277777777778
8115,2011-12-09,Winter,0,12,18,0,5,1,Clear,0.34,0.3636,0.61,0.0,10,308,318,9.510277777777778
8116,2011-12-09,Winter,0,12,19,0,5,1,Clear,0.34,0.3636,0.61,0.0,10,189,199,9.510277777777778
8117,2011-12-09,Winter,0,12,20,0,5,1,Clear,0.3,0.3333,0.81,0.0,10,140,150,9.510277777777778
8118,2011-12-09,Winter,0,12,21,0,5,1,Clear,0.3,0.3333,0.75,0.0,9,131,140,9.510277777777778
8119,2011-12-09,Winter,0,12,22,0,5,1,Clear,0.28,0.3182,0.87,0.0,15,114,129,9.510277777777778
8120,2011-12-09,Winter,0,12,23,0,5,1,Clear,0.28,0.3182,0.81,0.0,6,88,94,9.510277777777778
8121,2011-12-10,Winter,0,12,0,0,6,0,Mist,0.26,0.2727,0.81,0.1045,11,66,77,9.497777777777777
8122,2011-12-10,Winter,0,12,1,0,6,0,Mist,0.26,0.2576,0.7,0.1642,11,55,66,9.497777777777777
8123,2011-12-10,Winter,0,12,2,0,6,0,Mist,0.28,0.303,0.61,0.0896,12,48,60,9.497777777777777
8124,2011-12-10,Winter,0,12,3,0,6,0,Mist,0.28,0.303,0.61,0.0896,5,20,25,9.497777777777777
8125,2011-12-10,Winter,0,12,4,0,6,0,Mist,0.26,0.2727,0.65,0.1045,0,3,3,9.497777777777777
8126,2011-12-10,Winter,0,12,5,0,6,0,Clear,0.26,0.2576,0.6,0.1642,0,6,6,9.497777777777777
8127,2011-12-10,Winter,0,12,6,0,6,0,Clear,0.24,0.2576,0.65,0.1045,1,10,11,9.497777777777777
8128,2011-12-10,Winter,0,12,7,0,6,0,Clear,0.24,0.2273,0.65,0.194,0,11,11,9.497777777777777
8129,2011-12-10,Winter,0,12,8,0,6,0,Clear,0.26,0.2727,0.65,0.1343,5,68,73,9.497777777777777
8130,2011-12-10,Winter,0,12,9,0,6,0,Clear,0.28,0.2576,0.61,0.2836,15,134,149,9.497777777777777
8131,2011-12-10,Winter,0,12,10,0,6,0,Clear,0.32,0.303,0.57,0.2537,31,161,192,9.497777777777777
8132,2011-12-10,Winter,0,12,11,0,6,0,Clear,0.32,0.2879,0.53,0.4179,44,192,236,9.497777777777777
8133,2011-12-10,Winter,0,12,12,0,6,0,Clear,0.32,0.2879,0.45,0.4179,48,235,283,9.497777777777777
8134,2011-12-10,Winter,0,12,13,0,6,0,Clear,0.34,0.303,0.34,0.4179,47,239,286,9.497777777777777
8135,2011-12-10,Winter,0,12,14,0,6,0,Clear,0.34,0.303,0.31,0.3284,51,242,293,9.497777777777777
8136,2011-12-10,Winter,0,12,15,0,6,0,Clear,0.34,0.303,0.34,0.3582,60,239,299,9.497777777777777
8137,2011-12-10,Winter,0,12,16,0,6,0,Clear,0.32,0.2879,0.31,0.3881,58,183,241,9.497777777777777
8138,2011-12-10,Winter,0,12,17,0,6,0,Clear,0.28,0.2576,0.36,0.3284,34,151,185,9.497777777777777
8139,2011-12-10,Winter,0,12,18,0,6,0,Clear,0.26,0.2576,0.38,0.2239,28,144,172,9.497777777777777
8140,2011-12-10,Winter,0,12,19,0,6,0,Clear,0.26,0.2424,0.38,0.2836,15,139,154,9.497777777777777
8141,2011-12-10,Winter,0,12,20,0,6,0,Clear,0.24,0.2273,0.35,0.2239,10,114,124,9.497777777777777
8142,2011-12-10,Winter,0,12,21,0,6,0,Clear,0.22,0.2121,0.44,0.2239,4,79,83,9.497777777777777
8143,2011-12-10,Winter,0,12,22,0,6,0,Clear,0.22,0.2273,0.41,0.1343,7,88,95,9.497777777777777
8144,2011-12-10,Winter,0,12,23,0,6,0,Clear,0.2,0.2121,0.47,0.1642,5,61,66,9.497777777777777
8145,2011-12-11,Winter,0,12,0,0,0,0,Clear,0.2,0.197,0.51,0.2239,5,69,74,9.486666666666666
8146,2011-12-11,Winter,0,12,1,0,0,0,Clear,0.16,0.1515,0.59,0.2239,8,54,62,9.486666666666666
8147,2011-12-11,Winter,0,12,2,0,0,0,Clear,0.18,0.1667,0.55,0.2537,5,47,52,9.486666666666666
8148,2011-12-11,Winter,0,12,3,0,0,0,Clear,0.16,0.1818,0.59,0.1343,2,17,19,9.486666666666666
8149,2011-12-11,Winter,0,12,4,0,0,0,Clear,0.16,0.1667,0.59,0.1642,0,5,5,9.486666666666666
8150,2011-12-11,Winter,0,12,5,0,0,0,Clear,0.18,0.2121,0.59,0.1045,0,6,6,9.486666666666666
8151,2011-12-11,Winter,0,12,6,0,0,0,Clear,0.16,0.2273,0.59,0.0,0,10,10,9.486666666666666
8152,2011-12-11,Winter,0,12,7,0,0,0,Clear,0.18,0.2424,0.55,0.0,1,30,31,9.486666666666666
8153,2011-12-11,Winter,0,12,8,0,0,0,Clear,0.16,0.2273,0.69,0.0,4,68,72,9.486666666666666
8154,2011-12-11,Winter,0,12,9,0,0,0,Clear,0.2,0.2576,0.59,0.0,19,88,107,9.486666666666666
8155,2011-12-11,Winter,0,12,10,0,0,0,Clear,0.24,0.2879,0.44,0.0,30,164,194,9.486666666666666
8156,2011-12-11,Winter,0,12,11,0,0,0,Clear,0.26,0.303,0.35,0.0,31,166,197,9.486666666666666
8157,2011-12-11,Winter,0,12,12,0,0,0,Clear,0.26,0.303,0.35,0.0,42,246,288,9.486666666666666
8158,2011-12-11,Winter,0,12,13,0,0,0,Clear,0.3,0.3333,0.31,0.0,44,224,268,9.486666666666666
8159,2011-12-11,Winter,0,12,14,0,0,0,Clear,0.3,0.3333,0.28,0.0,44,198,242,9.486666666666666
8160,2011-12-11,Winter,0,12,15,0,0,0,Clear,0.3,0.3333,0.26,0.0,47,219,266,9.486666666666666
8161,2011-12-11,Winter,0,12,16,0,0,0,Clear,0.3,0.3333,0.26,0.0,32,174,206,9.486666666666666
8162,2011-12-11,Winter,0,12,17,0,0,0,Clear,0.28,0.3182,0.3,0.0,13,150,163,9.486666666666666
8163,2011-12-11,Winter,0,12,18,0,0,0,Clear,0.24,0.2273,0.48,0.194,12,151,163,9.486666666666666
8164,2011-12-11,Winter,0,12,19,0,0,0,Clear,0.22,0.2273,0.55,0.194,7,98,105,9.486666666666666
8165,2011-12-11,Winter,0,12,20,0,0,0,Clear,0.22,0.2424,0.55,0.1045,10,62,72,9.486666666666666
8166,2011-12-11,Winter,0,12,21,0,0,0,Clear,0.22,0.2727,0.55,0.0,10,53,63,9.486666666666666
8167,2011-12-11,Winter,0,12,22,0,0,0,Clear,0.22,0.2727,0.55,0.0,7,36,43,9.486666666666666
8168,2011-12-11,Winter,0,12,23,0,0,0,Clear,0.2,0.2576,0.69,0.0,4,31,35,9.486666666666666
8169,2011-12-12,Winter,0,12,0,0,1,1,Clear,0.2,0.2273,0.69,0.0896,4,16,20,9.476111111111111
8170,2011-12-12,Winter,0,12,1,0,1,1,Clear,0.2,0.2576,0.69,0.0,0,9,9,9.476111111111111
8171,2011-12-12,Winter,0,12,2,0,1,1,Clear,0.2,0.2576,0.69,0.0,0,4,4,9.476111111111111
8172,2011-12-12,Winter,0,12,3,0,1,1,Clear,0.18,0.2424,0.74,0.0,0,2,2,9.476111111111111
8173,2011-12-12,Winter,0,12,4,0,1,1,Clear,0.18,0.2424,0.74,0.0,0,3,3,9.476111111111111
8174,2011-12-12,Winter,0,12,5,0,1,1,Clear,0.16,0.2273,0.8,0.0,0,21,21,9.476111111111111
8175,2011-12-12,Winter,0,12,6,0,1,1,Clear,0.16,0.1818,0.8,0.1045,1,63,64,9.476111111111111
8176,2011-12-12,Winter,0,12,7,0,1,1,Clear,0.14,0.1515,0.86,0.1343,4,231,235,9.476111111111111
8177,2011-12-12,Winter,0,12,8,0,1,1,Mist,0.16,0.1818,0.8,0.1045,7,378,385,9.476111111111111
8178,2011-12-12,Winter,0,12,9,0,1,1,Mist,0.18,0.2121,0.74,0.0896,12,208,220,9.476111111111111
8179,2011-12-12,Winter,0,12,10,0,1,1,Mist,0.22,0.2424,0.69,0.1045,14,91,105,9.476111111111111
8180,2011-12-12,Winter,0,12,11,0,1,1,Mist,0.26,0.2879,0.6,0.0896,15,100,115,9.476111111111111
8181,2011-12-12,Winter,0,12,12,0,1,1,Clear,0.28,0.2879,0.52,0.1045,7,138,145,9.476111111111111
8182,2011-12-12,Winter,0,12,13,0,1,1,Mist,0.3,0.3182,0.52,0.1045,13,153,166,9.476111111111111
8183,2011-12-12,Winter,0,12,14,0,1,1,Mist,0.32,0.3333,0.53,0.1343,16,95,111,9.476111111111111
8184,2011-12-12,Winter,0,12,15,0,1,1,Mist,0.32,0.3333,0.57,0.1045,8,124,132,9.476111111111111
8185,2011-12-12,Winter,0,12,16,0,1,1,Mist,0.32,0.3333,0.57,0.0896,5,209,214,9.476111111111111
8186,2011-12-12,Winter,0,12,17,0,1,1,Mist,0.3,0.3333,0.56,0.0,7,352,359,9.476111111111111
8187,2011-12-12,Winter,0,12,18,0,1,1,Clear,0.3,0.3182,0.56,0.0896,8,349,357,9.476111111111111
8188,2011-12-12,Winter,0,12,19,0,1,1,Clear,0.28,0.303,0.61,0.0896,9,232,241,9.476111111111111
8189,2011-12-12,Winter,0,12,20,0,1,1,Clear,0.3,0.3182,0.56,0.0896,8,157,165,9.476111111111111
8190,2011-12-12,Winter,0,12,21,0,1,1,Clear,0.26,0.303,0.81,0.0,2,119,121,9.476111111111111
8191,2011-12-12,Winter,0,12,22,0,1,1,Clear,0.26,0.303,0.7,0.0,0,71,71,9.476111111111111
8192,2011-12-12,Winter,0,12,23,0,1,1,Clear,0.24,0.2879,0.75,0.0,3,42,45,9.476111111111111
8193,2011-12-13,Winter,0,12,0,0,2,1,Clear,0.22,0.2727,0.8,0.0,1,16,17,9.466944444444444
8194,2011-12-13,Winter,0,12,1,0,2,1,Clear,0.2,0.2576,0.8,0.0,0,4,4,9.466944444444444
8195,2011-12-13,Winter,0,12,2,0,2,1,Clear,0.2,0.2576,0.8,0.0,1,1,2,9.466944444444444
8196,2011-12-13,Winter,0,12,3,0,2,1,Clear,0.18,0.2424,0.8,0.0,0,3,3,9.466944444444444
8197,2011-12-13,Winter,0,12,4,0,2,1,Clear,0.2,0.2576,0.8,0.0,0,4,4,9.466944444444444
8198,2011-12-13,Winter,0,12,5,0,2,1,Clear,0.18,0.2424,0.86,0.0,0,20,20,9.466944444444444
8199,2011-12-13,Winter,0,12,6,0,2,1,Clear,0.2,0.2576,0.8,0.0,0,92,92,9.466944444444444
8200,2011-12-13,Winter,0,12,7,0,2,1,Clear,0.16,0.1667,0.8,0.1642,2,221,223,9.466944444444444
8201,2011-12-13,Winter,0,12,8,0,2,1,Clear,0.2,0.2273,0.69,0.1045,9,391,400,9.466944444444444
8202,2011-12-13,Winter,0,12,9,0,2,1,Clear,0.26,0.2576,0.6,0.1642,10,223,233,9.466944444444444
8203,2011-12-13,Winter,0,12,10,0,2,1,Clear,0.3,0.303,0.52,0.1642,3,99,102,9.466944444444444
8204,2011-12-13,Winter,0,12,11,0,2,1,Clear,0.34,0.3182,0.46,0.2537,9,115,124,9.466944444444444
8205,2011-12-13,Winter,0,12,12,0,2,1,Clear,0.36,0.3333,0.43,0.3582,20,147,167,9.466944444444444
8206,2011-12-13,Winter,0,12,13,0,2,1,Clear,0.4,0.4091,0.37,0.3284,7,120,127,9.466944444444444
8207,2011-12-13,Winter,0,12,14,0,2,1,Clear,0.4,0.4091,0.37,0.2537,18,116,134,9.466944444444444
8208,2011-12-13,Winter,0,12,15,0,2,1,Clear,0.4,0.4091,0.35,0.2537,7,144,151,9.466944444444444
8209,2011-12-13,Winter,0,12,16,0,2,1,Clear,0.38,0.3939,0.37,0.2537,13,194,207,9.466944444444444
8210,2011-12-13,Winter,0,12,17,0,2,1,Clear,0.36,0.3485,0.4,0.194,17,381,398,9.466944444444444
8211,2011-12-13,Winter,0,12,18,0,2,1,Clear,0.34,0.3182,0.42,0.2239,12,370,382,9.466944444444444
8212,2011-12-13,Winter,0,12,19,0,2,1,Clear,0.32,0.3182,0.49,0.1642,5,262,267,9.466944444444444
8213,2011-12-13,Winter,0,12,20,0,2,1,Clear,0.32,0.3182,0.49,0.1642,7,154,161,9.466944444444444
8214,2011-12-13,Winter,0,12,21,0,2,1,Clear,0.3,0.303,0.52,0.1642,5,134,139,9.466944444444444
8215,2011-12-13,Winter,0,12,22,0,2,1,Clear,0.3,0.303,0.52,0.1642,5,102,107,9.466944444444444
8216,2011-12-13,Winter,0,12,23,0,2,1,Clear,0.26,0.303,0.7,0.0,4,55,59,9.466944444444444
8217,2011-12-14,Winter,0,12,0,0,3,1,Clear,0.26,0.303,0.75,0.0,0,22,22,9.45861111111111
8218,2011-12-14,Winter,0,12,1,0,3,1,Clear,0.26,0.303,0.75,0.0,0,8,8,9.45861111111111
8219,2011-12-14,Winter,0,12,2,0,3,1,Clear,0.26,0.303,0.75,0.0,0,2,2,9.45861111111111
8220,2011-12-14,Winter,0,12,3,0,3,1,Clear,0.28,0.3182,0.65,0.0,0,3,3,9.45861111111111
8221,2011-12-14,Winter,0,12,4,0,3,1,Clear,0.26,0.303,0.75,0.0,0,4,4,9.45861111111111
8222,2011-12-14,Winter,0,12,5,0,3,1,Mist,0.26,0.303,0.81,0.0,0,26,26,9.45861111111111
8223,2011-12-14,Winter,0,12,6,0,3,1,Mist,0.26,0.303,0.87,0.0,0,87,87,9.45861111111111
8224,2011-12-14,Winter,0,12,7,0,3,1,Clear,0.28,0.3182,0.75,0.0,4,243,247,9.45861111111111
8225,2011-12-14,Winter,0,12,8,0,3,1,Mist,0.26,0.303,0.87,0.0,9,458,467,9.45861111111111
8226,2011-12-14,Winter,0,12,9,0,3,1,Mist,0.3,0.3333,0.61,0.0,9,230,239,9.45861111111111
8227,2011-12-14,Winter,0,12,10,0,3,1,Mist,0.32,0.3485,0.57,0.0,9,133,142,9.45861111111111
8228,2011-12-14,Winter,0,12,11,0,3,1,Mist,0.34,0.3636,0.55,0.0,12,103,115,9.45861111111111
8229,2011-12-14,Winter,0,12,12,0,3,1,Mist,0.36,0.3636,0.57,0.0896,6,138,144,9.45861111111111
8230,2011-12-14,Winter,0,12,13,0,3,1,Mist,0.36,0.3636,0.57,0.1045,14,119,133,9.45861111111111
8231,2011-12-14,Winter,0,12,14,0,3,1,Mist,0.38,0.3939,0.54,0.0896,17,134,151,9.45861111111111
8232,2011-12-14,Winter,0,12,15,0,3,1,Mist,0.38,0.3939,0.54,0.1045,24,143,167,9.45861111111111
8233,2011-12-14,Winter,0,12,16,0,3,1,Mist,0.38,0.3939,0.54,0.1045,12,233,245,9.45861111111111
8234,2011-12-14,Winter,0,12,17,0,3,1,Mist,0.36,0.3636,0.57,0.1045,19,377,396,9.45861111111111
8235,2011-12-14,Winter,0,12,18,0,3,1,Mist,0.36,0.3485,0.62,0.1642,11,379,390,9.45861111111111
8236,2011-12-14,Winter,0,12,19,0,3,1,Mist,0.36,0.3636,0.62,0.1045,9,259,268,9.45861111111111
8237,2011-12-14,Winter,0,12,20,0,3,1,Mist,0.34,0.3485,0.66,0.1045,6,169,175,9.45861111111111
8238,2011-12-14,Winter,0,12,21,0,3,1,Mist,0.34,0.3333,0.66,0.1642,9,145,154,9.45861111111111
8239,2011-12-14,Winter,0,12,22,0,3,1,Clear,0.34,0.3333,0.66,0.1642,5,99,104,9.45861111111111
8240,2011-12-14,Winter,0,12,23,0,3,1,Clear,0.32,0.3182,0.7,0.1642,3,48,51,9.45861111111111
8241,2011-12-15,Winter,0,12,0,0,4,1,Clear,0.32,0.3182,0.7,0.1642,5,45,50,9.45138888888889
8242,2011-12-15,Winter,0,12,1,0,4,1,Mist,0.32,0.3182,0.7,0.1642,5,15,20,9.45138888888889
8243,2011-12-15,Winter,0,12,2,0,4,1,Mist,0.32,0.3333,0.7,0.1343,2,5,7,9.45138888888889
8244,2011-12-15,Winter,0,12,3,0,4,1,Mist,0.32,0.3333,0.7,0.1343,1,2,3,9.45138888888889
8245,2011-12-15,Winter,0,12,4,0,4,1,Mist,0.32,0.303,0.7,0.2239,0,6,6,9.45138888888889
8246,2011-12-15,Winter,0,12,5,0,4,1,Mist,0.32,0.303,0.7,0.2836,0,24,24,9.45138888888889
8247,2011-12-15,Winter,0,12,6,0,4,1,Clear,0.32,0.3182,0.66,0.194,2,90,92,9.45138888888889
8248,2011-12-15,Winter,0,12,7,0,4,1,Clear,0.32,0.3182,0.7,0.194,6,252,258,9.45138888888889
8249,2011-12-15,Winter,0,12,8,0,4,1,Mist,0.34,0.3182,0.66,0.2239,8,449,457,9.45138888888889
8250,2011-12-15,Winter,0,12,9,0,4,1,Mist,0.36,0.3333,0.62,0.2836,6,274,280,9.45138888888889
8251,2011-12-15,Winter,0,12,10,0,4,1,Mist,0.4,0.4091,0.58,0.2985,4,105,109,9.45138888888889
8252,2011-12-15,Winter,0,12,11,0,4,1,Mist,0.4,0.4091,0.62,0.4179,9,126,135,9.45138888888889
8253,2011-12-15,Winter,0,12,12,0,4,1,Mist,0.46,0.4545,0.59,0.4925,17,140,157,9.45138888888889
8254,2011-12-15,Winter,0,12,13,0,4,1,Mist,0.5,0.4848,0.55,0.3582,14,150,164,9.45138888888889
8255,2011-12-15,Winter,0,12,14,0,4,1,Mist,0.52,0.5,0.52,0.3284,8,124,132,9.45138888888889
8256,2011-12-15,Winter,0,12,15,0,4,1,Light Snow,0.52,0.5,0.55,0.2239,6,76,82,9.45138888888889
8257,2011-12-15,Winter,0,12,16,0,4,1,Light Snow,0.46,0.4545,0.72,0.1642,7,124,131,9.45138888888889
8258,2011-12-15,Winter,0,12,17,0,4,1,Mist,0.52,0.5,0.59,0.2836,14,310,324,9.45138888888889
8259,2011-12-15,Winter,0,12,18,0,4,1,Mist,0.52,0.5,0.59,0.2985,14,363,377,9.45138888888889
8260,2011-12-15,Winter,0,12,19,0,4,1,Mist,0.52,0.5,0.59,0.2836,13,274,287,9.45138888888889
8261,2011-12-15,Winter,0,12,20,0,4,1,Clear,0.52,0.5,0.59,0.3284,12,209,221,9.45138888888889
8262,2011-12-15,Winter,0,12,21,0,4,1,Clear,0.5,0.4848,0.63,0.2985,10,145,155,9.45138888888889
8263,2011-12-15,Winter,0,12,22,0,4,1,Clear,0.52,0.5,0.63,0.3284,8,116,124,9.45138888888889
8264,2011-12-15,Winter,0,12,23,0,4,1,Clear,0.52,0.5,0.63,0.3284,10,104,114,9.45138888888889
8265,2011-12-16,Winter,0,12,0,0,5,1,Clear,0.5,0.4848,0.72,0.3284,12,60,72,9.445
8266,2011-12-16,Winter,0,12,1,0,5,1,Clear,0.5,0.4848,0.72,0.2239,3,28,31,9.445
8267,2011-12-16,Winter,0,12,2,0,5,1,Clear,0.48,0.4697,0.77,0.1045,0,23,23,9.445
8268,2011-12-16,Winter,0,12,3,0,5,1,Clear,0.46,0.4545,0.82,0.1343,2,3,5,9.445
8269,2011-12-16,Winter,0,12,4,0,5,1,Mist,0.5,0.4848,0.59,0.194,1,4,5,9.445
8270,2011-12-16,Winter,0,12,5,0,5,1,Clear,0.48,0.4697,0.44,0.3881,0,26,26,9.445
8271,2011-12-16,Winter,0,12,6,0,5,1,Mist,0.44,0.4394,0.33,0.2985,2,80,82,9.445
8272,2011-12-16,Winter,0,12,7,0,5,1,Mist,0.38,0.3939,0.46,0.2985,5,226,231,9.445
8273,2011-12-16,Winter,0,12,8,0,5,1,Clear,0.36,0.3333,0.46,0.4179,10,449,459,9.445
8274,2011-12-16,Winter,0,12,9,0,5,1,Clear,0.36,0.3333,0.46,0.3881,8,235,243,9.445
8275,2011-12-16,Winter,0,12,10,0,5,1,Clear,0.34,0.303,0.46,0.2985,10,122,132,9.445
8276,2011-12-16,Winter,0,12,11,0,5,1,Mist,0.34,0.303,0.42,0.2985,9,135,144,9.445
