season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day,daylight_hours
2,0,0,5,1,1,0.56,0.83,0.0,95,23,12.28138888888889
2,1,0,5,1,1,0.54,0.88,0.0,50,23,12.28138888888889
2,2,0,5,1,1,0.54,0.88,0.0896,32,23,12.28138888888889
2,3,0,5,1,1,0.52,0.88,0.1045,10,23,12.28138888888889
2,4,0,5,1,2,0.5,0.94,0.1045,3,23,12.28138888888889
2,5,0,5,1,2,0.5,0.94,0.0,34,23,12.28138888888889
2,6,0,5,1,2,0.5,0.88,0.0,116,23,12.28138888888889
2,7,0,5,1,2,0.5,0.93,0.1343,346,23,12.28138888888889
2,8,0,5,1,2,0.5,0.94,0.1343,662,23,12.28138888888889
2,9,0,5,1,2,0.52,0.9,0.0896,380,23,12.28138888888889
2,10,0,5,1,2,0.56,0.88,0.1045,275,23,12.28138888888889
2,11,0,5,1,2,0.62,0.73,0.1045,318,23,12.28138888888889
2,12,0,5,1,2,0.66,0.61,0.2239,471,23,12.28138888888889
2,13,0,5,1,2,0.7,0.48,0.0,428,23,12.28138888888889
2,14,0,5,1,2,0.72,0.42,0.1045,432,23,12.28138888888889
2,15,0,5,1,2,0.72,0.42,0.1343,472,23,12.28138888888889
2,16,0,5,1,2,0.72,0.42,0.1642,589,23,12.28138888888889
2,17,0,5,1,2,0.72,0.42,0.1642,957,23,12.28138888888889
2,18,0,5,1,1,0.7,0.45,0.1642,830,23,12.28138888888889
2,19,0,5,1,1,0.66,0.5,0.194,686,23,12.28138888888889
2,20,0,5,1,1,0.66,0.47,0.1343,445,23,12.28138888888889
2,21,0,5,1,1,0.62,0.53,0.1045,284,23,12.28138888888889
2,22,0,5,1,1,0.6,0.64,0.2836,271,23,12.28138888888889
2,23,0,5,1,1,0.6,0.69,0.2537,176,23,12.28138888888889
2,0,0,6,0,1,0.58,0.68,0.0,156,24,12.323888888888888
2,1,0,6,0,1,0.56,0.73,0.0896,128,24,12.323888888888888
2,2,0,6,0,1,0.54,0.77,0.1045,69,24,12.323888888888888
2,3,0,6,0,1,0.54,0.77,0.1045,32,24,12.323888888888888
2,4,0,6,0,1,0.52,0.83,0.0896,7,24,12.323888888888888
2,5,0,6,0,2,0.52,0.83,0.1642,4,24,12.323888888888888
2,6,0,6,0,2,0.52,0.83,0.1642,28,24,12.323888888888888
2,7,0,6,0,2,0.5,0.88,0.1343,70,24,12.323888888888888
2,8,0,6,0,2,0.5,0.94,0.194,154,24,12.323888888888888
2,9,0,6,0,2,0.52,0.83,0.1343,249,24,12.323888888888888
2,10,0,6,0,2,0.52,0.88,0.194,345,24,12.323888888888888
2,11,0,6,0,2,0.5,0.94,0.194,273,24,12.323888888888888
2,12,0,6,0,3,0.52,0.94,0.2239,183,24,12.323888888888888
2,13,0,6,0,3,0.52,0.94,0.2537,196,24,12.323888888888888
2,14,0,6,0,3,0.52,0.88,0.3582,223,24,12.323888888888888
2,15,0,6,0,3,0.5,0.94,0.4179,290,24,12.323888888888888
2,16,0,6,0,3,0.5,0.94,0.2985,177,24,12.323888888888888
2,17,0,6,0,3,0.5,0.88,0.2239,115,24,12.323888888888888
2,18,0,6,0,3,0.46,0.94,0.2239,137,24,12.323888888888888
2,19,0,6,0,3,0.46,0.94,0.1343,133,24,12.323888888888888
2,20,0,6,0,3,0.44,1.0,0.194,111,24,12.323888888888888
2,21,0,6,0,3,0.44,1.0,0.194,104,24,12.323888888888888
2,22,0,6,0,3,0.44,1.0,0.2537,83,24,12.323888888888888
2,23,0,6,0,2,0.44,0.94,0.2836,105,24,12.323888888888888
2,0,0,0,0,2,0.44,0.94,0.2836,80,25,12.366388888888888
2,1,0,0,0,2,0.42,1.0,0.2537,89,25,12.366388888888888
2,2,0,0,0,3,0.42,1.0,0.2985,35,25,12.366388888888888
2,3,0,0,0,3,0.42,0.94,0.2985,18,25,12.366388888888888
2,4,0,0,0,2,0.42,0.94,0.3284,8,25,12.366388888888888
2,5,0,0,0,2,0.4,1.0,0.2537,6,25,12.366388888888888
2,6,0,0,0,2,0.4,1.0,0.2537,18,25,12.366388888888888
2,7,0,0,0,2,0.4,0.94,0.3284,39,25,12.366388888888888
2,8,0,0,0,2,0.4,0.94,0.3284,89,25,12.366388888888888
2,9,0,0,0,2,0.4,0.94,0.2537,118,25,12.366388888888888
2,10,0,0,0,2,0.4,0.87,0.3284,250,25,12.366388888888888
2,11,0,0,0,2,0.4,0.94,0.2537,323,25,12.366388888888888
2,12,0,0,0,2,0.4,0.94,0.2239,360,25,12.366388888888888
2,13,0,0,0,2,0.42,0.88,0.1642,367,25,12.366388888888888
2,14,0,0,0,2,0.44,0.88,0.1642,414,25,12.366388888888888
2,15,0,0,0,2,0.44,0.88,0.194,421,25,12.366388888888888
2,16,0,0,0,1,0.48,0.77,0.0,492,25,12.366388888888888
2,17,0,0,0,1,0.5,0.72,0.0896,419,25,12.366388888888888
2,18,0,0,0,1,0.5,0.72,0.0896,491,25,12.366388888888888
2,19,0,0,0,1,0.5,0.72,0.2537,375,25,12.366388888888888
2,20,0,0,0,1,0.48,0.77,0.2239,259,25,12.366388888888888
2,21,0,0,0,1,0.48,0.77,0.1642,149,25,12.366388888888888
2,22,0,0,0,1,0.46,0.82,0.1343,111,25,12.366388888888888
2,23,0,0,0,1,0.48,0.82,0.1343,65,25,12.366388888888888
2,0,0,1,1,2,0.48,0.82,0.1642,33,26,12.408611111111112
2,1,0,1,1,1,0.48,0.82,0.2537,28,26,12.408611111111112
2,2,0,1,1,1,0.46,0.88,0.2239,20,26,12.408611111111112
2,3,0,1,1,1,0.46,0.82,0.194,1,26,12.408611111111112
2,4,0,1,1,1,0.44,0.82,0.1642,4,26,12.408611111111112
2,5,0,1,1,1,0.44,0.77,0.1642,36,26,12.408611111111112
2,6,0,1,1,1,0.42,0.82,0.194,117,26,12.408611111111112
2,7,0,1,1,1,0.44,0.72,0.194,370,26,12.408611111111112
2,8,0,1,1,1,0.44,0.62,0.2239,657,26,12.408611111111112
2,9,0,1,1,1,0.46,0.47,0.2836,282,26,12.408611111111112
2,10,0,1,1,1,0.5,0.36,0.5821,153,26,12.408611111111112
2,11,0,1,1,1,0.48,0.31,0.5821,178,26,12.408611111111112
2,12,0,1,1,1,0.48,0.33,0.5224,279,26,12.408611111111112
2,13,0,1,1,1,0.48,0.29,0.6866,301,26,12.408611111111112
2,14,0,1,1,1,0.48,0.33,0.4478,217,26,12.408611111111112
2,15,0,1,1,1,0.48,0.29,0.6119,223,26,12.408611111111112
2,16,0,1,1,1,0.48,0.25,0.6418,305,26,12.408611111111112
2,17,0,1,1,1,0.46,0.24,0.4478,664,26,12.408611111111112
2,18,0,1,1,1,0.44,0.26,0.4478,684,26,12.408611111111112
2,19,0,1,1,1,0.42,0.24,0.3582,458,26,12.408611111111112
2,20,0,1,1,1,0.4,0.26,0.5224,221,26,12.408611111111112
2,21,0,1,1,1,0.38,0.25,0.4925,186,26,12.408611111111112
2,22,0,1,1,1,0.36,0.25,0.3582,93,26,12.408611111111112
2,23,0,1,1,1,0.34,0.25,0.5224,48,26,12.408611111111112
2,0,0,2,1,1,0.32,0.26,0.5224,10,27,12.450833333333334
2,1,0,2,1,1,0.3,0.26,0.4627,5,27,12.450833333333334
2,2,0,2,1,1,0.26,0.3,0.2985,7,27,12.450833333333334
2,3,0,2,1,1,0.26,0.3,0.3284,4,27,12.450833333333334
2,4,0,2,1,1,0.24,0.32,0.3582,3,27,12.450833333333334
2,5,0,2,1,1,0.22,0.37,0.2836,17,27,12.450833333333334
2,6,0,2,1,1,0.22,0.37,0.194,101,27,12.450833333333334
2,7,0,2,1,1,0.22,0.37,0.194,286,27,12.450833333333334
2,8,0,2,1,1,0.22,0.37,0.2985,581,27,12.450833333333334
2,9,0,2,1,1,0.24,0.38,0.194,267,27,12.450833333333334
2,10,0,2,1,1,0.26,0.35,0.2239,138,27,12.450833333333334
2,11,0,2,1,1,0.3,0.31,0.1642,175,27,12.450833333333334
2,12,0,2,1,1,0.32,0.31,0.1642,220,27,12.450833333333334
2,13,0,2,1,1,0.36,0.27,0.0,211,27,12.450833333333334
2,14,0,2,1,1,0.4,0.24,0.1343,184,27,12.450833333333334
2,15,0,2,1,1,0.42,0.2,0.0,200,27,12.450833333333334
2,16,0,2,1,1,0.42,0.2,0.0,305,27,12.450833333333334
2,17,0,2,1,1,0.44,0.16,0.0,614,27,12.450833333333334
2,18,0,2,1,1,0.42,0.17,0.0896,644,27,12.450833333333334
2,19,0,2,1,1,0.42,0.17,0.0,417,27,12.450833333333334
2,20,0,2,1,1,0.42,0.17,0.0896,294,27,12.450833333333334
2,21,0,2,1,1,0.36,0.37,0.1642,221,27,12.450833333333334
2,22,0,2,1,1,0.36,0.37,0.1343,134,27,12.450833333333334
2,23,0,2,1,1,0.36,0.37,0.194,64,27,12.450833333333334
2,0,0,3,1,1,0.36,0.4,0.2836,30,28,12.493055555555555
2,1,0,3,1,1,0.36,0.46,0.2985,8,28,12.493055555555555
2,2,0,3,1,1,0.34,0.49,0.2985,3,28,12.493055555555555
2,3,0,3,1,1,0.34,0.42,0.3284,5,28,12.493055555555555
2,4,0,3,1,1,0.36,0.43,0.2985,1,28,12.493055555555555
2,5,0,3,1,1,0.36,0.43,0.2985,40,28,12.493055555555555
2,6,0,3,1,1,0.36,0.46,0.3582,115,28,12.493055555555555
2,7,0,3,1,1,0.36,0.46,0.3284,358,28,12.493055555555555
2,8,0,3,1,1,0.38,0.46,0.3582,658,28,12.493055555555555
2,9,0,3,1,1,0.4,0.43,0.4478,314,28,12.493055555555555
2,10,0,3,1,1,0.46,0.41,0.4179,173,28,12.493055555555555
2,11,0,3,1,1,0.5,0.42,0.3881,222,28,12.493055555555555
2,12,0,3,1,2,0.54,0.39,0.3582,268,28,12.493055555555555
2,13,0,3,1,1,0.56,0.43,0.3284,273,28,12.493055555555555
2,14,0,3,1,1,0.62,0.38,0.3582,221,28,12.493055555555555
2,15,0,3,1,2,0.62,0.41,0.2985,199,28,12.493055555555555
2,16,0,3,1,3,0.62,0.43,0.0896,221,28,12.493055555555555
2,17,0,3,1,1,0.6,0.6,0.2239,604,28,12.493055555555555
2,18,0,3,1,1,0.6,0.6,0.2239,641,28,12.493055555555555
2,19,0,3,1,1,0.6,0.56,0.194,456,28,12.493055555555555
2,20,0,3,1,1,0.6,0.56,0.2985,362,28,12.493055555555555
2,21,0,3,1,1,0.58,0.6,0.2537,261,28,12.493055555555555
2,22,0,3,1,1,0.56,0.64,0.1343,172,28,12.493055555555555
2,23,0,3,1,1,0.54,0.68,0.1343,93,28,12.493055555555555
2,0,0,4,1,1,0.54,0.68,0.194,48,29,12.535277777777777
2,1,0,4,1,1,0.56,0.6,0.1343,33,29,12.535277777777777
2,2,0,4,1,1,0.6,0.28,0.2985,6,29,12.535277777777777
2,3,0,4,1,1,0.58,0.28,0.2537,5,29,12.535277777777777
2,4,0,4,1,1,0.52,0.36,0.2537,9,29,12.535277777777777
2,5,0,4,1,1,0.5,0.45,0.2239,32,29,12.535277777777777
2,6,0,4,1,1,0.46,0.59,0.2537,117,29,12.535277777777777
2,7,0,4,1,1,0.46,0.51,0.3582,367,29,12.535277777777777
2,8,0,4,1,1,0.46,0.47,0.4179,654,29,12.535277777777777
2,9,0,4,1,1,0.48,0.48,0.4179,321,29,12.535277777777777
2,10,0,4,1,1,0.46,0.47,0.4478,166,29,12.535277777777777
2,11,0,4,1,1,0.5,0.45,0.4179,220,29,12.535277777777777
2,12,0,4,1,1,0.5,0.42,0.4925,292,29,12.535277777777777
2,13,0,4,1,1,0.46,0.44,0.3284,273,29,12.535277777777777
2,14,0,4,1,1,0.5,0.42,0.3582,238,29,12.535277777777777
2,15,0,4,1,1,0.52,0.39,0.3582,307,29,12.535277777777777
2,16,0,4,1,1,0.52,0.36,0.3284,388,29,12.535277777777777
2,17,0,4,1,1,0.52,0.38,0.3881,703,29,12.535277777777777
2,18,0,4,1,1,0.5,0.39,0.2985,681,29,12.535277777777777
2,19,0,4,1,1,0.48,0.39,0.2836,468,29,12.535277777777777
2,20,0,4,1,1,0.46,0.38,0.2985,335,29,12.535277777777777
2,21,0,4,1,1,0.44,0.44,0.2836,224,29,12.535277777777777
2,22,0,4,1,1,0.42,0.44,0.2836,152,29,12.535277777777777
2,23,0,4,1,1,0.42,0.47,0.2985,94,29,12.535277777777777
2,0,0,5,1,1,0.4,0.47,0.2985,59,30,12.5775
2,1,0,5,1,1,0.38,0.5,0.2836,27,30,12.5775
2,2,0,5,1,1,0.36,0.53,0.2985,7,30,12.5775
2,3,0,5,1,1,0.34,0.61,0.1343,7,30,12.5775
2,4,0,5,1,1,0.34,0.53,0.0896,2,30,12.5775
2,5,0,5,1,1,0.32,0.61,0.0896,26,30,12.5775
2,6,0,5,1,1,0.32,0.57,0.1343,86,30,12.5775
2,7,0,5,1,1,0.32,0.57,0.1642,289,30,12.5775
2,8,0,5,1,1,0.32,0.66,0.1642,593,30,12.5775
2,9,0,5,1,1,0.34,0.57,0.1642,321,30,12.5775
2,10,0,5,1,2,0.36,0.57,0.1045,187,30,12.5775
2,11,0,5,1,2,0.36,0.53,0.0,201,30,12.5775
2,12,0,5,1,2,0.38,0.54,0.0,270,30,12.5775
2,13,0,5,1,3,0.4,0.5,0.0,242,30,12.5775
2,14,0,5,1,3,0.4,0.54,0.0,229,30,12.5775
2,15,0,5,1,3,0.42,0.54,0.0,280,30,12.5775
2,16,0,5,1,3,0.4,0.62,0.2836,367,30,12.5775
2,17,0,5,1,2,0.4,0.62,0.2239,606,30,12.5775
2,18,0,5,1,1,0.42,0.54,0.194,560,30,12.5775
2,19,0,5,1,1,0.4,0.62,0.2239,395,30,12.5775
2,20,0,5,1,1,0.4,0.62,0.1642,209,30,12.5775
2,21,0,5,1,1,0.38,0.66,0.1343,220,30,12.5775
2,22,0,5,1,1,0.36,0.71,0.1642,153,30,12.5775
2,23,0,5,1,1,0.36,0.71,0.0,123,30,12.5775
2,0,0,6,0,1,0.38,0.82,0.194,92,31,12.619444444444444
2,1,0,6,0,2,0.4,0.76,0.194,82,31,12.619444444444444
2,2,0,6,0,2,0.42,0.77,0.2537,69,31,12.619444444444444
2,3,0,6,0,1,0.4,0.82,0.2537,31,31,12.619444444444444
2,4,0,6,0,1,0.42,0.77,0.4179,8,31,12.619444444444444
2,5,0,6,0,1,0.4,0.82,0.2239,5,31,12.619444444444444
2,6,0,6,0,2,0.36,0.87,0.1642,23,31,12.619444444444444
2,7,0,6,0,2,0.36,0.87,0.1642,44,31,12.619444444444444
2,8,0,6,0,2,0.36,0.87,0.194,145,31,12.619444444444444
2,9,0,6,0,2,0.4,0.76,0.194,223,31,12.619444444444444
2,10,0,6,0,2,0.4,0.76,0.1343,313,31,12.619444444444444
2,11,0,6,0,1,0.46,0.72,0.1343,463,31,12.619444444444444
2,12,0,6,0,1,0.48,0.67,0.0,621,31,12.619444444444444
2,13,0,6,0,1,0.54,0.6,0.1343,638,31,12.619444444444444
2,14,0,6,0,2,0.5,0.63,0.2537,551,31,12.619444444444444
2,15,0,6,0,2,0.52,0.59,0.2836,605,31,12.619444444444444
2,16,0,6,0,2,0.5,0.63,0.2985,535,31,12.619444444444444
2,17,0,6,0,1,0.48,0.67,0.4179,543,31,12.619444444444444
2,18,0,6,0,2,0.44,0.72,0.4627,341,31,12.619444444444444
2,19,0,6,0,1,0.42,0.71,0.4478,284,31,12.619444444444444
2,20,0,6,0,2,0.4,0.71,0.3284,208,31,12.619444444444444
2,21,0,6,0,2,0.4,0.71,0.3284,143,31,12.619444444444444
2,22,0,6,0,2,0.38,0.71,0.2537,156,31,12.619444444444444
2,23,0,6,0,2,0.36,0.76,0.2836,112,31,12.619444444444444
2,0,0,0,0,2,0.36,0.76,0.2537,67,1,12.661388888888888
2,1,0,0,0,2,0.36,0.76,0.1642,62,1,12.661388888888888
2,2,0,0,0,2,0.36,0.76,0.1642,81,1,12.661388888888888
2,3,0,0,0,2,0.34,0.81,0.1343,25,1,12.661388888888888
2,4,0,0,0,2,0.34,0.81,0.0896,12,1,12.661388888888888
2,5,0,0,0,2,0.34,0.81,0.0896,18,1,12.661388888888888
2,6,0,0,0,2,0.36,0.76,0.1343,97,1,12.661388888888888
2,7,0,0,0,2,0.36,0.71,0.1343,84,1,12.661388888888888
2,8,0,0,0,2,0.36,0.76,0.0896,125,1,12.661388888888888
2,9,0,0,0,2,0.36,0.81,0.1343,275,1,12.661388888888888
2,10,0,0,0,2,0.4,0.71,0.1045,360,1,12.661388888888888
2,11,0,0,0,2,0.4,0.71,0.194,451,1,12.661388888888888
2,12,0,0,0,2,0.42,0.67,0.2239,445,1,12.661388888888888
2,13,0,0,0,2,0.44,0.62,0.194,464,1,12.661388888888888
2,14,0,0,0,2,0.48,0.55,0.2239,561,1,12.661388888888888
2,15,0,0,0,1,0.5,0.55,0.2537,573,1,12.661388888888888
2,16,0,0,0,1,0.52,0.52,0.2537,511,1,12.661388888888888
2,17,0,0,0,1,0.52,0.55,0.2836,555,1,12.661388888888888
2,18,0,0,0,1,0.52,0.52,0.2985,432,1,12.661388888888888
2,19,0,0,0,1,0.52,0.55,0.2239,346,1,12.661388888888888
2,20,0,0,0,2,0.5,0.59,0.2239,232,1,12.661388888888888
2,21,0,0,0,2,0.5,0.59,0.1642,134,1,12.661388888888888
2,22,0,0,0,3,0.5,0.63,0.1045,68,1,12.661388888888888
2,23,0,0,0,3,0.46,0.72,0.0,63,1,12.661388888888888
2,0,0,1,1,3,0.44,0.82,0.1045,17,2,14.016666666666667
2,1,0,1,1,3,0.42,0.88,0.0896,5,2,14.016666666666667
2,2,0,1,1,3,0.44,0.94,0.1343,5,2,14.016666666666667
2,4,0,1,1,1,0.4,0.76,0.4925,4,2,14.016666666666667
2,5,0,1,1,1,0.4,0.76,0.4925,24,2,14.016666666666667
2,6,0,1,1,1,0.36,0.71,0.4627,110,2,14.016666666666667
2,7,0,1,1,1,0.34,0.66,0.3881,306,2,14.016666666666667
2,8,0,1,1,1,0.36,0.57,0.3284,589,2,14.016666666666667
2,9,0,1,1,1,0.38,0.54,0.3582,317,2,14.016666666666667
2,10,0,1,1,1,0.4,0.5,0.5224,204,2,14.016666666666667
2,11,0,1,1,1,0.42,0.47,0.4478,209,2,14.016666666666667
2,12,0,1,1,1,0.44,0.44,0.4478,281,2,14.016666666666667
2,13,0,1,1,1,0.46,0.36,0.2985,281,2,14.016666666666667
2,14,0,1,1,1,0.46,0.31,0.4179,268,2,14.016666666666667
2,15,0,1,1,1,0.48,0.33,0.4179,324,2,14.016666666666667
2,16,0,1,1,1,0.5,0.34,0.3284,395,2,14.016666666666667
2,17,0,1,1,1,0.5,0.29,0.2836,729,2,14.016666666666667
2,18,0,1,1,1,0.5,0.27,0.2537,618,2,14.016666666666667
2,19,0,1,1,1,0.5,0.27,0.2537,494,2,14.016666666666667
2,20,0,1,1,1,0.46,0.31,0.1642,329,2,14.016666666666667
2,21,0,1,1,1,0.46,0.28,0.1343,238,2,14.016666666666667
2,22,0,1,1,1,0.42,0.44,0.194,123,2,14.016666666666667
2,23,0,1,1,1,0.44,0.35,0.1642,66,2,14.016666666666667
2,0,0,2,1,1,0.4,0.43,0.1343,33,3,12.745277777777778
2,1,0,2,1,1,0.38,0.46,0.2239,11,3,12.745277777777778
2,2,0,2,1,1,0.36,0.53,0.1642,5,3,12.745277777777778
2,3,0,2,1,1,0.38,0.46,0.0,3,3,12.745277777777778
2,4,0,2,1,1,0.32,0.66,0.0896,1,3,12.745277777777778
2,5,0,2,1,1,0.32,0.66,0.0896,27,3,12.745277777777778
2,6,0,2,1,1,0.3,0.61,0.0896,100,3,12.745277777777778
2,7,0,2,1,1,0.32,0.66,0.0896,341,3,12.745277777777778
2,8,0,2,1,1,0.34,0.57,0.0,604,3,12.745277777777778
2,9,0,2,1,1,0.42,0.38,0.0896,408,3,12.745277777777778
2,10,0,2,1,1,0.44,0.33,0.0,219,3,12.745277777777778
2,11,0,2,1,1,0.48,0.23,0.0,258,3,12.745277777777778
2,12,0,2,1,1,0.52,0.25,0.0,331,3,12.745277777777778
2,13,0,2,1,1,0.56,0.19,0.2537,345,3,12.745277777777778
2,14,0,2,1,1,0.56,0.21,0.2239,311,3,12.745277777777778
2,15,0,2,1,1,0.6,0.2,0.194,316,3,12.745277777777778
2,16,0,2,1,1,0.62,0.21,0.1642,485,3,12.745277777777778
2,17,0,2,1,1,0.62,0.17,0.194,757,3,12.745277777777778
2,18,0,2,1,1,0.6,0.26,0.1642,800,3,12.745277777777778
2,19,0,2,1,1,0.56,0.26,0.1045,558,3,12.745277777777778
2,20,0,2,1,1,0.56,0.24,0.1343,379,3,12.745277777777778
2,21,0,2,1,1,0.54,0.45,0.0,243,3,12.745277777777778
2,22,0,2,1,1,0.5,0.51,0.0,158,3,12.745277777777778
2,23,0,2,1,1,0.5,0.59,0.0,79,3,12.745277777777778
2,0,0,3,1,1,0.48,0.48,0.0,41,4,12.786944444444444
2,1,0,3,1,1,0.46,0.59,0.0,11,4,12.786944444444444
2,2,0,3,1,1,0.46,0.51,0.0,5,4,12.786944444444444
2,3,0,3,1,1,0.44,0.58,0.0896,3,4,12.786944444444444
2,4,0,3,1,1,0.42,0.67,0.0896,1,4,12.786944444444444
2,5,0,3,1,1,0.42,0.67,0.0896,27,4,12.786944444444444
2,6,0,3,1,2,0.42,0.58,0.0,126,4,12.786944444444444
2,7,0,3,1,2,0.44,0.62,0.0,366,4,12.786944444444444
2,8,0,3,1,2,0.44,0.72,0.1045,684,4,12.786944444444444
2,9,0,3,1,2,0.48,0.55,0.1343,363,4,12.786944444444444
2,10,0,3,1,2,0.54,0.45,0.1343,167,4,12.786944444444444
2,11,0,3,1,2,0.6,0.43,0.3582,213,4,12.786944444444444
2,12,0,3,1,2,0.6,0.46,0.4179,283,4,12.786944444444444
2,13,0,3,1,2,0.6,0.46,0.2537,251,4,12.786944444444444
2,14,0,3,1,2,0.62,0.46,0.194,258,4,12.786944444444444
2,15,0,3,1,2,0.64,0.44,0.2836,268,4,12.786944444444444
2,16,0,3,1,2,0.64,0.44,0.2836,390,4,12.786944444444444
2,17,0,3,1,1,0.66,0.41,0.2985,744,4,12.786944444444444
2,18,0,3,1,1,0.66,0.41,0.2537,759,4,12.786944444444444
2,19,0,3,1,1,0.66,0.39,0.2239,494,4,12.786944444444444
2,20,0,3,1,1,0.64,0.27,0.2239,372,4,12.786944444444444
2,21,0,3,1,1,0.6,0.23,0.3284,298,4,12.786944444444444
2,22,0,3,1,1,0.56,0.22,0.1642,181,4,12.786944444444444
2,23,0,3,1,1,0.52,0.23,0.4179,131,4,12.786944444444444
2,0,0,4,1,1,0.52,0.23,0.4179,45,5,12.828333333333333
2,1,0,4,1,1,0.48,0.27,0.3284,13,5,12.828333333333333
2,2,0,4,1,1,0.46,0.33,0.4478,18,5,12.828333333333333
2,3,0,4,1,1,0.42,0.41,0.2985,5,5,12.828333333333333
2,4,0,4,1,1,0.38,0.43,0.2836,1,5,12.828333333333333
2,5,0,4,1,1,0.38,0.43,0.2836,29,5,12.828333333333333
2,6,0,4,1,1,0.36,0.46,0.3284,126,5,12.828333333333333
2,7,0,4,1,1,0.34,0.49,0.194,354,5,12.828333333333333
2,8,0,4,1,1,0.36,0.46,0.2239,638,5,12.828333333333333
2,9,0,4,1,1,0.4,0.37,0.2537,351,5,12.828333333333333
2,10,0,4,1,1,0.42,0.35,0.2836,246,5,12.828333333333333
2,11,0,4,1,2,0.42,0.38,0.2239,268,5,12.828333333333333
2,12,0,4,1,1,0.44,0.33,0.0,276,5,12.828333333333333
2,13,0,4,1,1,0.46,0.31,0.0,291,5,12.828333333333333
2,14,0,4,1,1,0.46,0.33,0.1642,287,5,12.828333333333333
2,15,0,4,1,1,0.5,0.31,0.1045,269,5,12.828333333333333
2,16,0,4,1,1,0.5,0.31,0.194,402,5,12.828333333333333
2,17,0,4,1,1,0.5,0.31,0.1642,822,5,12.828333333333333
2,18,0,4,1,1,0.5,0.31,0.1045,698,5,12.828333333333333
2,19,0,4,1,1,0.48,0.31,0.2537,487,5,12.828333333333333
2,20,0,4,1,1,0.44,0.41,0.194,312,5,12.828333333333333
2,21,0,4,1,1,0.42,0.47,0.194,234,5,12.828333333333333
2,22,0,4,1,1,0.4,0.47,0.194,149,5,12.828333333333333
2,23,0,4,1,1,0.4,0.5,0.1343,136,5,12.828333333333333
2,0,0,5,1,1,0.4,0.43,0.0,61,6,12.87
2,1,0,5,1,1,0.36,0.62,0.1343,38,6,12.87
2,2,0,5,1,1,0.36,0.5,0.3881,11,6,12.87
2,3,0,5,1,1,0.34,0.53,0.3284,8,6,12.87
2,4,0,5,1,1,0.34,0.49,0.2537,5,6,12.87
2,5,0,5,1,1,0.32,0.53,0.3284,23,6,12.87
2,6,0,5,1,1,0.3,0.49,0.3881,80,6,12.87
2,7,0,5,1,1,0.3,0.49,0.2836,246,6,12.87
2,8,0,5,1,1,0.3,0.49,0.3284,508,6,12.87
2,9,0,5,1,1,0.34,0.42,0.3284,376,6,12.87
2,10,0,5,1,1,0.36,0.4,0.3284,238,6,12.87
2,11,0,5,1,1,0.4,0.37,0.2985,291,6,12.87
2,12,0,5,1,1,0.42,0.35,0.2985,337,6,12.87
2,13,0,5,1,1,0.44,0.33,0.3284,411,6,12.87
2,14,0,5,1,1,0.48,0.29,0.3881,490,6,12.87
2,15,0,5,1,1,0.5,0.27,0.2836,537,6,12.87
2,16,0,5,1,1,0.5,0.22,0.4179,536,6,12.87
2,17,0,5,1,1,0.52,0.23,0.4179,655,6,12.87
2,18,0,5,1,1,0.5,0.22,0.4627,484,6,12.87
2,19,0,5,1,1,0.48,0.23,0.2985,412,6,12.87
2,20,0,5,1,1,0.46,0.24,0.2836,252,6,12.87
2,21,0,5,1,1,0.44,0.26,0.1343,190,6,12.87
2,22,0,5,1,1,0.4,0.35,0.2239,158,6,12.87
2,23,0,5,1,1,0.42,0.3,0.2836,113,6,12.87
2,0,0,6,0,1,0.42,0.26,0.2985,94,7,12.911388888888888
2,1,0,6,0,1,0.4,0.28,0.2537,69,7,12.911388888888888
2,2,0,6,0,1,0.36,0.29,0.3582,36,7,12.911388888888888
2,3,0,6,0,1,0.36,0.32,0.2537,28,7,12.911388888888888
2,4,0,6,0,1,0.32,0.36,0.1642,7,7,12.911388888888888
2,5,0,6,0,1,0.32,0.33,0.1642,2,7,12.911388888888888
2,6,0,6,0,1,0.32,0.36,0.194,19,7,12.911388888888888
2,7,0,6,0,1,0.32,0.33,0.2836,54,7,12.911388888888888
2,8,0,6,0,1,0.34,0.34,0.2537,123,7,12.911388888888888
2,9,0,6,0,1,0.4,0.3,0.2537,276,7,12.911388888888888
2,10,0,6,0,1,0.42,0.28,0.2537,363,7,12.911388888888888
2,11,0,6,0,1,0.44,0.24,0.2985,495,7,12.911388888888888
2,12,0,6,0,1,0.46,0.23,0.3881,590,7,12.911388888888888
2,13,0,6,0,1,0.5,0.22,0.194,643,7,12.911388888888888
2,14,0,6,0,1,0.5,0.22,0.2985,578,7,12.911388888888888
2,15,0,6,0,1,0.52,0.19,0.4179,626,7,12.911388888888888
2,16,0,6,0,1,0.54,0.19,0.3881,615,7,12.911388888888888
2,17,0,6,0,1,0.54,0.19,0.4179,567,7,12.911388888888888
2,18,0,6,0,1,0.54,0.18,0.2985,517,7,12.911388888888888
2,19,0,6,0,1,0.54,0.16,0.3284,413,7,12.911388888888888
2,20,0,6,0,1,0.5,0.2,0.2239,208,7,12.911388888888888
2,21,0,6,0,1,0.5,0.2,0.194,234,7,12.911388888888888
2,22,0,6,0,1,0.48,0.2,0.194,182,7,12.911388888888888
2,23,0,6,0,1,0.46,0.23,0.2239,118,7,12.911388888888888
